Player,Season,Points,Field Goal %,Three Pointer %,Free Throw %,ORB,Turnovers
Jarrett Allen ,2022,14,0.667,,0.333,6,1
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,10,0.444,,1,4,0
Jarrett Allen ,2022,15,0.364,0,0.875,3,1
Jarrett Allen ,2022,16,0.583,,1,2,0
Jarrett Allen ,2022,11,0.714,,0.25,3,2
Jarrett Allen ,2022,29,0.6,,0.714,11,1
Jarrett Allen ,2022,15,0.417,0,0.556,7,2
Jarrett Allen ,2022,15,0.636,,1,4,1
Jarrett Allen ,2022,22,0.667,,1,6,1
Jarrett Allen ,2022,13,0.556,,1,2,1
Jarrett Allen ,2022,14,0.75,,1,3,3
Jarrett Allen ,2022,11,0.556,,0.5,3,1
Jarrett Allen ,2022,18,0.875,,1,4,1
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,21,0.9,,0.75,2,3
Jarrett Allen ,2022,18,0.778,,0.8,1,1
Jarrett Allen ,2022,20,0.818,,0.667,1,0
Jarrett Allen ,2022,6,0.75,,,0,0
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jayson Tatum ,2023,35,0.65,0.286,0.778,0,3
Jayson Tatum ,2023,29,0.455,0.286,1,2,2
Jayson Tatum ,2023,40,0.667,0.4,0.889,0,1
Jayson Tatum ,2023,26,0.444,0.5,1,0,1
Jayson Tatum ,2023,32,0.579,0.429,0.875,1,4
Jayson Tatum ,2023,23,0.533,0.5,1,0,4
Jayson Tatum ,2023,26,0.381,0.222,1,3,6
Jayson Tatum ,2023,36,0.348,0.3,0.85,2,1
Jayson Tatum ,2023,26,0.471,0.462,1,0,3
Jayson Tatum ,2023,39,0.48,0.273,0.75,0,2
Jayson Tatum ,2023,31,0.5,0.455,0.857,0,1
Jayson Tatum ,2023,34,0.524,0.286,0.909,0,1
Jayson Tatum ,2023,43,0.5,0.5,0.8,2,3
Jayson Tatum ,2023,27,0.391,0.111,0.8,1,1
Jayson Tatum ,2023,19,0.316,0.3,1,1,2
Jayson Tatum ,2023,19,0.333,0.2,0.833,0,3
Jayson Tatum ,2023,28,0.474,0.4,0.857,2,4
Jayson Tatum ,2023,37,0.458,0.286,0.867,3,2
Jayson Tatum ,2023,30,0.588,0.333,0.889,1,3
Jayson Tatum ,2023,,,,,,
Jayson Tatum ,2023,,,,,,
Jayson Tatum ,2023,35,0.536,0.286,1,0,0
Jayson Tatum ,2023,49,0.6,0.667,0.917,1,1
Jayson Tatum ,2023,14,0.278,0,0.667,3,5
Jayson Tatum ,2023,29,0.526,0.5,1,2,9
Jayson Tatum ,2023,31,0.458,0.5,0.8,3,4
Jayson Tatum ,2023,25,0.474,0.375,0.667,0,3
Jayson Tatum ,2023,18,0.286,0.222,0.571,1,2
Jayson Tatum ,2023,20,0.35,0.25,1,2,3
Jayson Tatum ,2023,44,0.517,0.5,0.9,1,4
Jayson Tatum ,2023,31,0.45,0.25,0.917,3,2
Jayson Tatum ,2023,,,,,,
Jayson Tatum ,2023,41,0.52,0.364,0.846,1,2
Jayson Tatum ,2023,30,0.455,0.167,0.818,2,3
Jayson Tatum ,2023,41,0.636,0.429,1,0,1
Jayson Tatum ,2023,38,0.48,0.375,1,0,2
Jayson Tatum ,2023,29,0.385,0.273,0.6,1,2
Jayson Tatum ,2023,25,0.438,0,0.786,0,5
Jayson Tatum ,2023,27,0.529,0.286,1,1,4
Jayson Tatum ,2023,29,0.364,0.25,0.917,2,2
Jayson Tatum ,2023,34,0.5,0.5,0.6,0,2
Jayson Tatum ,2023,,,,,,
Jayson Tatum ,2023,32,0.476,0.364,1,0,1
Jayson Tatum ,2023,31,0.455,0.375,0.8,2,0
Jayson Tatum ,2023,20,0.318,0.2,1,0,3
Jayson Tatum ,2023,33,0.444,0.286,1,3,1
Jayson Tatum ,2023,51,0.652,0.583,1,1,4
Jayson Tatum ,2023,34,0.333,0.308,1,2,7
Jayson Tatum ,2023,,,,,,
Jayson Tatum ,2023,26,0.474,0.4,0.667,0,3
Jayson Tatum ,2023,31,0.5,0.4,0.786,0,7
Jayson Tatum ,2023,35,0.462,0.286,1,2,3
Jayson Tatum ,2023,30,0.32,0.3,0.917,2,6
Jayson Tatum ,2023,31,0.632,0.583,,1,1
Jayson Tatum ,2023,20,0.2,0.3,0.917,0,2
Jayson Tatum ,2023,34,0.458,0.333,0.9,2,3
Jayson Tatum ,2023,12,0.333,0.2,0.333,1,4
Jayson Tatum ,2023,41,0.619,0.5,0.833,0,4
Jayson Tatum ,2023,16,0.188,0.125,0.75,0,3
Jayson Tatum ,2023,,,,,,
Jayson Tatum ,2023,38,0.625,0.6,1,0,4
Jayson Tatum ,2023,31,0.36,0.25,0.909,3,4
Jayson Tatum ,2023,,,,,,
Jayson Tatum ,2023,18,0.412,0.375,0.5,3,5
Jayson Tatum ,2023,14,0.333,0.111,1,2,4
Jayson Tatum ,2023,41,0.619,0.667,0.786,2,3
Jayson Tatum ,2023,22,0.435,0,1,1,4
Jayson Tatum ,2023,40,0.4,0.353,0.833,2,2
Jayson Tatum ,2023,,,,,,
Jayson Tatum ,2023,30,0.647,0.6,0.5,1,3
Jayson Tatum ,2023,34,0.48,0.357,0.833,0,1
Jayson Tatum ,2023,22,0.364,0.2,1,0,4
Jayson Tatum ,2023,22,0.25,0,0.875,1,2
Jayson Tatum ,2023,34,0.4,0.182,0.889,1,5
Jayson Tatum ,2023,15,0.333,0.375,0.667,0,2
Jayson Tatum ,2023,36,0.56,0.286,0.545,1,1
Jayson Tatum ,2023,34,0.542,0.333,0.833,0,6
Jayson Tatum ,2023,,,,,,
Jayson Tatum ,2023,28,0.579,0.286,1,0,3
Jayson Tatum ,2023,40,0.667,0.8,1,1,0
Jayson Tatum ,2023,39,0.706,0.625,0.909,1,0
Jayson Tatum ,2023,19,0.35,0.25,0.6,1,2
Jayson Tatum ,2023,,,,,,
Jayson Tatum ,2023,,,,,,
Jayson Tatum ,2023,21,0.583,0,0.778,1,3
Jayson Tatum ,2023,,,,,,
Klay Thompson ,2019,14,0.25,0.125,1,1,2
Klay Thompson ,2019,12,0.444,0,1,1,2
Klay Thompson ,2019,15,0.438,0.167,,0,3
Klay Thompson ,2019,16,0.429,0.167,1,0,0
Klay Thompson ,2019,19,0.471,0.2,1,0,1
Klay Thompson ,2019,12,0.333,0,,0,2
Klay Thompson ,2019,18,0.471,0.2,0.5,2,1
Klay Thompson ,2019,52,0.621,0.583,1,0,2
Klay Thompson ,2019,18,0.412,0.25,0.6,1,3
Klay Thompson ,2019,22,0.529,0.444,,0,2
Klay Thompson ,2019,27,0.524,0.429,1,0,1
Klay Thompson ,2019,24,0.6,1,0.667,1,1
Klay Thompson ,2019,24,0.55,0.4,0,0,3
Klay Thompson ,2019,31,0.419,0.313,,1,3
Klay Thompson ,2019,24,0.421,0.429,1,0,1
Klay Thompson ,2019,10,0.313,0,,1,3
Klay Thompson ,2019,22,0.375,0.182,1,0,1
Klay Thompson ,2019,25,0.423,0.273,0,0,4
Klay Thompson ,2019,27,0.455,0.375,0.571,0,2
Klay Thompson ,2019,31,0.571,0.444,1,0,4
Klay Thompson ,2019,,,,,,
Klay Thompson ,2019,31,0.462,0.417,1,1,1
Klay Thompson ,2019,29,0.478,0.5,0.5,0,1
Klay Thompson ,2019,23,0.45,0.333,1,0,4
Klay Thompson ,2019,21,0.5,0.2,,0,1
Klay Thompson ,2019,27,0.5,0.6,1,0,2
Klay Thompson ,2019,16,0.333,0.333,0.8,0,1
Klay Thompson ,2019,20,0.5,0.444,,0,3
Klay Thompson ,2019,26,0.364,0.571,1,0,4
Klay Thompson ,2019,14,0.412,0,,0,0
Klay Thompson ,2019,27,0.37,0.333,0.75,1,0
Klay Thompson ,2019,16,0.545,0.25,0.75,1,0
Klay Thompson ,2019,12,0.25,0,1,1,1
Klay Thompson ,2019,14,0.4,0,1,0,2
Klay Thompson ,2019,12,0.267,0.333,1,0,0
Klay Thompson ,2019,5,0.286,0.333,,0,2
Klay Thompson ,2019,15,0.316,0.222,0.25,1,1
Klay Thompson ,2019,32,0.571,0.8,1,0,0
Klay Thompson ,2019,15,0.385,0.5,0.75,3,1
Klay Thompson ,2019,26,0.55,0.5,,0,1
Klay Thompson ,2019,20,0.533,0.5,0.5,2,1
Klay Thompson ,2019,,,,,,
Klay Thompson ,2019,43,0.621,0.438,,1,1
Klay Thompson ,2019,30,0.556,0.636,0.75,0,0
Klay Thompson ,2019,16,0.35,0.182,,1,0
Klay Thompson ,2019,31,0.684,0.625,,1,1
Klay Thompson ,2019,19,0.412,0.5,1,0,3
Klay Thompson ,2019,12,0.417,0,1,0,1
Klay Thompson ,2019,44,0.85,0.909,,0,2
Klay Thompson ,2019,9,0.308,0.25,,0,0
Klay Thompson ,2019,21,0.5,0.375,1,0,2
Klay Thompson ,2019,16,0.438,0.333,0,0,1
Klay Thompson ,2019,,,,,,
Klay Thompson ,2019,28,0.667,0.571,1,0,3
Klay Thompson ,2019,26,0.846,0.8,,1,1
Klay Thompson ,2019,25,0.529,0.8,0.75,0,2
Klay Thompson ,2019,29,0.524,0.462,1,1,0
Klay Thompson ,2019,22,0.643,0.6,0.5,0,1
Klay Thompson ,2019,9,0.125,0.286,1,1,1
Klay Thompson ,2019,18,0.375,0.333,1,1,2
Klay Thompson ,2019,20,0.412,0.429,1,1,0
Klay Thompson ,2019,26,0.579,0.6,0.5,2,2
Klay Thompson ,2019,,,,,,
Klay Thompson ,2019,36,0.609,0.467,1,0,0
Klay Thompson ,2019,21,0.391,0.25,,1,0
Klay Thompson ,2019,,,,,,
Klay Thompson ,2019,,,,,,
Klay Thompson ,2019,39,0.591,0.818,0.8,1,1
Klay Thompson ,2019,28,0.455,0.267,1,2,7
Klay Thompson ,2019,30,0.522,0.5,1,1,0
Klay Thompson ,2019,23,0.429,0.375,1,2,1
Klay Thompson ,2019,14,0.278,0.444,,0,3
Klay Thompson ,2019,28,0.524,0.4,0.5,0,3
Klay Thompson ,2019,18,0.389,0.167,1,1,0
Klay Thompson ,2019,8,0.308,0,,0,0
Klay Thompson ,2019,24,0.588,0.667,,0,1
Klay Thompson ,2019,13,0.417,0.429,,1,0
Klay Thompson ,2019,20,0.444,0.5,0.5,0,3
Klay Thompson ,2019,24,0.563,0.667,,0,2
Klay Thompson ,2019,13,0.4,0.143,,0,2
Klay Thompson ,2019,11,0.273,0.429,1,0,0
Klay Thompson ,2019,11,0.333,0.143,,0,1
Klay Thompson ,2019,12,0.455,0.4,,0,1
Klay Thompson ,2019,,,,,,
Klay Thompson ,2019,,,,,,
Klay Thompson ,2019,19,0.667,0.6,,0,0
Kyle Korver ,2015,20,0.7,0.857,,0,2
Kyle Korver ,2015,9,0.6,0.667,0.5,0,1
Kyle Korver ,2015,7,0.3,0.2,,0,1
Kyle Korver ,2015,20,0.5,0.571,0.8,0,2
Kyle Korver ,2015,27,0.583,0.667,1,0,1
Kyle Korver ,2015,17,0.308,0.333,1,1,0
Kyle Korver ,2015,17,0.5,0.571,1,1,2
Kyle Korver ,2015,12,0.571,0.8,,0,3
Kyle Korver ,2015,0,0,,,0,0
Kyle Korver ,2015,8,0.333,0.4,1,1,2
Kyle Korver ,2015,12,0.833,0.667,,0,2
Kyle Korver ,2015,2,0,0,1,0,2
Kyle Korver ,2015,19,0.667,0.667,1,1,3
Kyle Korver ,2015,11,0.5,0.4,1,0,1
Kyle Korver ,2015,12,0.8,0.667,1,0,0
Kyle Korver ,2015,24,0.889,0.857,1,1,2
Kyle Korver ,2015,18,0.5,0.429,1,0,2
Kyle Korver ,2015,7,0.4,0.5,1,0,0
Kyle Korver ,2015,15,0.5,0.429,,0,1
Kyle Korver ,2015,13,0.571,0.5,1,0,1
Kyle Korver ,2015,,,,,,
Kyle Korver ,2015,17,0.545,0.714,,0,2
Kyle Korver ,2015,6,0.4,0.5,,1,1
Kyle Korver ,2015,11,0.4,0.25,1,0,0
Kyle Korver ,2015,12,0.444,0.5,,1,0
Kyle Korver ,2015,4,0.333,0.333,1,0,2
Kyle Korver ,2015,22,0.583,0.5,1,0,2
Kyle Korver ,2015,18,0.5,0.5,0.875,0,2
Kyle Korver ,2015,14,0.444,0.571,1,1,1
Kyle Korver ,2015,3,0.125,0.167,,0,2
Kyle Korver ,2015,6,0.222,0.286,0,0,3
Kyle Korver ,2015,19,0.636,0.625,,1,2
Kyle Korver ,2015,9,0.6,0.333,1,2,1
Kyle Korver ,2015,14,0.455,0.444,,0,0
Kyle Korver ,2015,9,0.429,0.5,,0,1
Kyle Korver ,2015,14,0.5,0.444,,0,3
Kyle Korver ,2015,11,0.5,1,,0,1
Kyle Korver ,2015,19,0.75,0.714,0.667,0,2
Kyle Korver ,2015,15,0.625,0.571,0.5,0,2
Kyle Korver ,2015,,,,,,
Kyle Korver ,2015,11,0.667,0.6,,0,5
Kyle Korver ,2015,,,,,,
Kyle Korver ,2015,24,0.7,0.778,1,0,0
Kyle Korver ,2015,13,0.5,0.5,1,0,2
Kyle Korver ,2015,10,0.667,0.5,,0,2
Kyle Korver ,2015,5,0.4,0.333,,1,4
Kyle Korver ,2015,13,0.5,0.5,1,0,3
Kyle Korver ,2015,17,0.6,0.625,,0,0
Kyle Korver ,2015,16,0.714,0.5,0.8,0,1
Kyle Korver ,2015,14,0.444,0.667,1,0,0
Kyle Korver ,2015,12,0.714,1,,0,1
Kyle Korver ,2015,6,0.143,0.167,1,0,1
Kyle Korver ,2015,17,0.6,0.556,,0,1
Kyle Korver ,2015,8,0.5,0.4,,0,2
Kyle Korver ,2015,12,0.4,0.444,,0,0
Kyle Korver ,2015,4,0.2,0.2,0.5,0,2
Kyle Korver ,2015,11,0.231,0.182,0.75,0,2
Kyle Korver ,2015,12,0.364,0.444,,0,2
Kyle Korver ,2015,16,0.5,0.4,,1,0
Kyle Korver ,2015,8,0.4,0.4,1,0,1
Kyle Korver ,2015,7,0.222,0.286,1,0,2
Kyle Korver ,2015,5,0.333,0.2,,0,0
Kyle Korver ,2015,,,,,,
Kyle Korver ,2015,8,0.25,0.286,1,1,3
Kyle Korver ,2015,,,,,,
Kyle Korver ,2015,20,0.778,0.75,0,0,1
Kyle Korver ,2015,18,0.75,0.714,1,0,2
Kyle Korver ,2015,14,0.625,0.75,1,0,1
Kyle Korver ,2015,0,0,0,,0,0
Kyle Korver ,2015,,,,,,
Kyle Korver ,2015,,,,,,
Kyle Korver ,2015,,,,,,
Kyle Korver ,2015,6,0.5,0.667,,0,5
Kyle Korver ,2015,13,0.417,0.333,,0,0
Kyle Korver ,2015,8,0.5,0.4,,0,2
Kyle Korver ,2015,,,,,,
Kyle Korver ,2015,11,0.4,0.333,,0,1
Kyle Korver ,2015,11,0.571,0.75,0,0,3
Kyle Korver ,2015,10,0.5,0.6,1,0,0
Kyle Korver ,2015,5,0.222,0.167,,0,0
Kyle Korver ,2015,9,0.5,0.75,,0,0
Kyle Korver ,2015,16,0.4,0.429,0.833,0,1
Kyle Korver ,2015,,,,,,
Kyle Korver ,2015,,,,,,
Kyle Korver ,2015,19,0.4,0.444,1,1,1
Kyle Korver ,2015,9,0.5,0.4,1,0,1
LeBron James,2023,31,0.462,0.3,1,5,5
LeBron James,2023,20,0.412,0.25,0.667,2,2
LeBron James,2023,31,0.545,0.222,0.714,1,4
LeBron James,2023,19,0.381,0.25,0.5,2,8
LeBron James,2023,28,0.417,0.167,0.875,3,3
LeBron James,2023,26,0.455,0.4,0.8,0,3
LeBron James,2023,20,0.391,0,0.5,0,2
LeBron James,2023,17,0.368,0,0.6,2,3
LeBron James,2023,27,0.565,0.25,0,2,1
LeBron James,2023,,,,,,
LeBron James,2023,30,0.545,0.444,0.5,1,3
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,21,0.471,0.25,1,0,9
LeBron James,2023,39,0.524,0.583,1,0,4
LeBron James,2023,21,0.364,0.3,0.667,1,1
LeBron James,2023,31,0.667,0.75,0.333,2,2
LeBron James,2023,,,,,,
LeBron James,2023,28,0.444,0.5,0.5,1,0
LeBron James,2023,29,0.462,0.286,0.75,1,5
LeBron James,2023,21,0.471,0.333,0.75,4,3
LeBron James,2023,,,,,,
LeBron James,2023,23,0.409,0.125,0.5,1,3
LeBron James,2023,35,0.583,0.333,1,1,1
LeBron James,2023,33,0.56,0.273,0.5,0,4
LeBron James,2023,30,0.619,0.25,0.75,1,2
LeBron James,2023,33,0.542,0.25,0.75,1,0
LeBron James,2023,,,,,,
LeBron James,2023,31,0.524,0,0.9,0,2
LeBron James,2023,34,0.652,0.5,0,0,3
LeBron James,2023,38,0.565,0,1,0,2
LeBron James,2023,28,0.5,0,0.8,2,4
LeBron James,2023,27,0.556,0.4,1,0,6
LeBron James,2023,47,0.667,0.667,0.778,2,5
LeBron James,2023,43,0.615,0,0.733,0,3
LeBron James,2023,,,,,,
LeBron James,2023,25,0.526,0.2,0.667,0,5
LeBron James,2023,37,0.5,0.167,0.889,1,4
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,24,0.321,0,0.6,6,3
LeBron James,2023,35,0.652,0.2,0.8,0,3
LeBron James,2023,48,0.615,0.5,0.917,1,0
LeBron James,2023,32,0.44,0.222,0.889,0,1
LeBron James,2023,23,0.381,0.2,0.857,2,3
LeBron James,2023,37,0.583,0.286,0.7,0,4
LeBron James,2023,46,0.552,0.643,1,1,0
LeBron James,2023,20,0.4,0.167,0.75,1,6
LeBron James,2023,41,0.5,0.5,0.833,1,2
LeBron James,2023,,,,,,
LeBron James,2023,28,0.44,0.25,0.571,1,5
LeBron James,2023,26,0.579,0.4,1,2,3
LeBron James,2023,27,0.455,0.143,0.667,0,2
LeBron James,2023,38,0.65,0.667,0.8,0,4
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,21,0.5,0,0.7,0,4
LeBron James,2023,13,0.25,0.333,0.5,3,2
LeBron James,2023,,,,,,
LeBron James,2023,26,0.435,0.167,0.714,3,3
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,,,,,,
LeBron James,2023,19,0.545,0,0.875,1,5
LeBron James,2023,25,0.526,0.333,1,3,4
LeBron James,2023,18,0.368,0.333,0.75,1,3
LeBron James,2023,18,0.444,0.143,1,2,1
LeBron James,2023,37,0.519,0.3,1,0,5
LeBron James,2023,33,0.65,0.667,0.6,0,6
LeBron James,2023,,,,,,
LeBron James,2023,16,0.316,0.429,0.5,0,5
LeBron James,2023,36,0.52,0.571,1,1,2
Luka Doncic,2023,35,0.435,0.2,1,0,4
Luka Doncic,2023,32,0.522,0.444,0.8,2,3
Luka Doncic,2023,37,0.533,0.154,0.6,3,3
Luka Doncic,2023,41,0.5,0.333,0.846,1,5
Luka Doncic,2023,31,0.348,0,0.789,2,3
Luka Doncic,2023,44,0.654,0.222,0.571,0,0
Luka Doncic,2023,33,0.6,0.333,0.7,0,5
Luka Doncic,2023,35,0.667,0.5,0.857,1,4
Luka Doncic,2023,36,0.5,0.556,0.75,0,5
Luka Doncic,2023,24,0.31,0.182,0.571,0,0
Luka Doncic,2023,22,0.381,0.375,0.333,0,5
Luka Doncic,2023,42,0.591,0.2,0.833,3,2
Luka Doncic,2023,35,0.5,0.4,1,2,3
Luka Doncic,2023,,,,,,
Luka Doncic,2023,33,0.5,0.286,0.818,1,2
Luka Doncic,2023,22,0.438,0.25,0.6,0,4
Luka Doncic,2023,42,0.607,0.375,0.556,1,5
Luka Doncic,2023,24,0.533,0.5,0.667,0,4
Luka Doncic,2023,27,0.5,0.429,0.444,0,6
Luka Doncic,2023,41,0.519,0.444,0.6,2,5
Luka Doncic,2023,,,,,,
Luka Doncic,2023,35,0.52,0.5,0.333,0,3
Luka Doncic,2023,30,0.524,0.444,1,0,5
Luka Doncic,2023,33,0.6,0.444,0.714,1,3
Luka Doncic,2023,22,0.294,0.444,0.889,0,5
Luka Doncic,2023,33,0.464,0.273,0.4,1,1
Luka Doncic,2023,,,,,,
Luka Doncic,2023,38,0.481,0.3,0.9,0,4
Luka Doncic,2023,30,0.391,0.25,0.909,2,5
Luka Doncic,2023,33,0.611,0.556,0.857,0,4
Luka Doncic,2023,,,,,,
Luka Doncic,2023,19,0.294,0.375,0.857,1,4
Luka Doncic,2023,25,0.5,0.2,0.889,1,4
Luka Doncic,2023,50,0.567,0.5,0.833,0,7
Luka Doncic,2023,32,0.563,0.667,0.75,3,3
Luka Doncic,2023,60,0.677,0.333,0.727,5,4
Luka Doncic,2023,35,0.524,0.444,0.75,1,2
Luka Doncic,2023,51,0.621,0.6,0.6,1,0
Luka Doncic,2023,39,0.385,0.111,0.818,2,4
Luka Doncic,2023,23,0.304,0,0.818,0,4
Luka Doncic,2023,34,0.435,0.5,0.733,0,7
Luka Doncic,2023,,,,,,
Luka Doncic,2023,,,,,,
Luka Doncic,2023,43,0.545,0.333,0.762,0,3
Luka Doncic,2023,35,0.5,0.444,0.429,2,5
Luka Doncic,2023,15,0.368,0,0.167,0,1
Luka Doncic,2023,,,,,,
Luka Doncic,2023,30,0.474,0.25,0.833,0,7
Luka Doncic,2023,34,0.5,0.625,0.625,1,3
Luka Doncic,2023,29,0.429,0.429,0.615,3,4
Luka Doncic,2023,41,0.552,0,0.75,0,3
Luka Doncic,2023,0,0,0,,0,0
Luka Doncic,2023,,,,,,
Luka Doncic,2023,53,0.708,0.455,0.778,0,4
Luka Doncic,2023,31,0.632,0.286,0.625,0,4
Luka Doncic,2023,,,,,,
Luka Doncic,2023,,,,,,
Luka Doncic,2023,,,,,,
Luka Doncic,2023,,,,,,
Luka Doncic,2023,27,0.55,0.222,0.6,1,6
Luka Doncic,2023,33,0.5,0.286,0.733,1,4
Luka Doncic,2023,37,0.545,0.375,0.833,1,2
Luka Doncic,2023,,,,,,
Luka Doncic,2023,28,0.5,0.167,0.917,0,1
Luka Doncic,2023,26,0.455,0.5,0.5,0,6
Luka Doncic,2023,39,0.56,0.333,0.667,1,2
Luka Doncic,2023,42,0.591,0.538,0.818,1,5
Luka Doncic,2023,34,0.348,0.111,0.895,0,5
Luka Doncic,2023,29,0.435,0.364,0.625,1,6
Luka Doncic,2023,15,0.286,0.2,0.75,0,1
Luka Doncic,2023,,,,,,
Luka Doncic,2023,,,,,,
Luka Doncic,2023,,,,,,
Luka Doncic,2023,,,,,,
Luka Doncic,2023,,,,,,
Luka Doncic,2023,30,0.407,0.2,0.6,1,5
Luka Doncic,2023,34,0.522,0.222,0.8,0,5
Luka Doncic,2023,40,0.414,0.438,0.9,1,4
Luka Doncic,2023,25,0.471,0.4,1,2,0
Luka Doncic,2023,24,0.45,0.444,1,1,4
Luka Doncic,2023,42,0.68,0.333,0.857,0,3
Luka Doncic,2023,22,0.381,0.25,0.75,0,5
Luka Doncic,2023,29,0.474,0.273,0.8,1,1
Luka Doncic,2023,,,,,,
Luka Doncic,2023,13,0.364,0,0.714,0,0
Luka Doncic,2023,,,,,,
Luol Deng ,2013,7,0.231,0,0.333,5,4
Luol Deng ,2013,14,0.625,0.5,1,1,1
Luol Deng ,2013,19,0.4,0,0.7,4,2
Luol Deng ,2013,23,0.563,0,0.833,1,1
Luol Deng ,2013,27,0.524,0.5,1,0,3
Luol Deng ,2013,16,0.5,0,1,1,3
Luol Deng ,2013,26,0.55,0.333,0.6,2,3
Luol Deng ,2013,21,0.571,0.5,1,2,2
Luol Deng ,2013,14,0.313,0,0.667,3,2
Luol Deng ,2013,14,0.5,0,1,0,3
Luol Deng ,2013,19,0.35,0.25,1,3,3
Luol Deng ,2013,14,0.357,0.4,1,4,0
Luol Deng ,2013,10,0.364,0.4,,1,5
Luol Deng ,2013,22,0.471,0.5,0.833,1,2
Luol Deng ,2013,25,0.625,0.5,1,3,5
Luol Deng ,2013,17,0.333,0.5,0.857,1,4
Luol Deng ,2013,22,0.615,0.5,1,1,4
Luol Deng ,2013,16,0.4,0.5,0.75,2,1
Luol Deng ,2013,22,0.45,0,1,3,0
Luol Deng ,2013,8,0.214,0.5,,2,4
Luol Deng ,2013,,,,,,
Luol Deng ,2013,19,0.412,0,1,4,4
Luol Deng ,2013,17,0.389,0,0.6,1,0
Luol Deng ,2013,11,0.235,0,0.5,2,3
Luol Deng ,2013,21,0.556,,0.917,0,3
Luol Deng ,2013,29,0.458,0.6,0.8,2,4
Luol Deng ,2013,11,0.357,0,1,0,0
Luol Deng ,2013,14,0.357,0,1,2,2
Luol Deng ,2013,11,0.308,0.333,0.667,1,0
Luol Deng ,2013,20,0.474,0,0.5,4,2
Luol Deng ,2013,23,0.5,0.5,0.833,1,0
Luol Deng ,2013,6,0.222,0,1,1,0
Luol Deng ,2013,19,0.583,1,1,2,3
Luol Deng ,2013,18,0.5,0,0.571,2,0
Luol Deng ,2013,33,0.722,0.6,1,0,5
Luol Deng ,2013,13,0.313,0.5,1,2,2
Luol Deng ,2013,18,0.778,0.667,0.5,0,0
Luol Deng ,2013,19,0.429,0.5,1,1,1
Luol Deng ,2013,3,0.167,0.333,,0,3
Luol Deng ,2013,,,,,,
Luol Deng ,2013,,,,,,
Luol Deng ,2013,,,,,,
Luol Deng ,2013,,,,,,
Luol Deng ,2013,,,,,,
Luol Deng ,2013,,,,,,
Luol Deng ,2013,12,0.375,0.5,0.8,2,2
Luol Deng ,2013,12,0.333,0,,5,2
Luol Deng ,2013,18,0.333,0.167,0.833,4,1
Luol Deng ,2013,25,0.476,0.5,1,7,0
Luol Deng ,2013,13,0.222,0,1,3,2
Luol Deng ,2013,11,0.308,0,0.75,5,4
Luol Deng ,2013,15,0.429,0,0.75,4,1
Luol Deng ,2013,11,0.308,0,0.75,7,3
Luol Deng ,2013,8,0.4,0,,2,1
Luol Deng ,2013,20,0.538,0.4,1,0,5
Luol Deng ,2013,6,0.25,,,3,2
Luol Deng ,2013,14,0.5,0.667,,2,1
Luol Deng ,2013,13,0.429,0.5,,4,1
Luol Deng ,2013,26,0.563,0.5,0.75,3,0
Luol Deng ,2013,12,0.357,0,0.667,3,1
Luol Deng ,2013,8,0.3,0,1,2,4
Luol Deng ,2013,15,0.385,0.2,0.8,0,1
Luol Deng ,2013,,,,,,
Luol Deng ,2013,19,0.471,0.333,1,3,2
Luol Deng ,2013,12,0.333,0,1,2,0
Luol Deng ,2013,11,0.313,0,1,4,2
Luol Deng ,2013,10,0.417,,,3,2
Luol Deng ,2013,23,0.563,0.333,1,2,4
Luol Deng ,2013,21,0.391,0.2,1,1,1
Luol Deng ,2013,5,0.286,0.5,,1,1
Luol Deng ,2013,20,0.5,,0.6,2,0
Luol Deng ,2013,17,0.412,0.333,0.5,3,1
Luol Deng ,2013,28,0.455,0.5,1,3,2
Luol Deng ,2013,25,0.588,0.571,0.5,3,2
